order_id	oder_unix_timestamp	sales_territory	sku_id	items_qty	price_per_item
41745736	1623640253	4	16	3	426,14
29324645	1624338085	20	27	7	268,29
25806041	1623317263	17	20	14	326,33
37190461	1623620641	7	29	7	413,17
54154112	1623845260	6	25	25	268,58
70825518	1623668038	10	17	11	329,47
61102326	1622719413	20	22	36	324,86
60725990	1623264544	13	18	20	394,4
59391887	1623230591	12	4	46	34,12
70868911	1624446707	14	22	36	324,86
97204396	1623852845	19	17	37	329,47
73395949	1623053251	15	9	32	25,39
75882940	1623978142	4	13	2	320,08
99984094	1623237366	19	18	26	394,4
78404367	1623242576	19	22	41	324,86
28872085	1624060583	3	24	46	599,19
63759393	1623315369	12	24	28	599,19
65331380	1623371261	2	11	23	321,25
31679335	1623407312	14	29	29	413,17
40053030	1623309949	11	7	18	39,77
80305150	1623124016	6	4	8	34,12
34839171	1625011621	20	14	7	628,36
64438499	1624532108	6	25	20	268,58
42646098	1623194909	10	12	41	303,02
89923985	1623890927	11	9	23	25,39
37337725	1624742705	12	5	19	37,64
84372156	1624798027	2	5	11	37,64
56001279	1623459890	7	17	46	329,47
90877376	1622989880	9	5	23	37,64
45119444	1623600077	18	16	26	426,14
46309289	1622591792	3	26	16	182,14
80959645	1623656729	3	29	39	413,17
29352670	1623360227	4	4	6	34,12
40428240	1624126638	5	7	36	39,77
27689581	1622645798	13	21	32	327,22
37481368	1624696135	9	25	44	268,58
76783437	1622796576	5	17	28	329,47
76564773	1624428241	5	20	3	326,33
79896272	1624590816	5	28	26	385,96
47073542	1623585492	5	17	42	329,47
50691763	1624744027	16	5	41	37,64
65473183	1624608421	6	24	17	599,19
82590252	1624963519	18	10	11	520,6
99151538	1624226412	17	27	31	268,29
71331923	1623428884	10	12	44	303,02
46945238	1624739745	14	16	22	426,14
90029549	1622817761	12	8	17	30,44
92091202	1623063268	6	1	15	317,94
20904110	1624066956	10	26	43	182,14
89561057	1623599549	11	2	31	41,76
59267862	1624576678	3	29	47	413,17
80225898	1623087274	17	1	44	317,94
60059835	1624404826	15	13	7	320,08
11131915	1623778639	13	5	12	37,64
35140216	1623660338	7	25	8	268,58
41940377	1622570034	20	7	29	39,77
54188188	1623049743	2	8	41	30,44
26857310	1623553546	14	9	4	25,39
14641362	1624814807	6	12	18	303,02
80149827	1622978465	7	8	3	30,44
81478005	1624392058	11	1	19	317,94
29774241	1625038096	7	4	44	34,12
12659803	1623516929	17	6	42	41,96
29779762	1624402579	7	6	26	41,96
89329903	1623101722	18	13	41	320,08
98588603	1622855279	8	5	21	37,64
88043473	1623065815	19	11	45	321,25
57360990	1624829802	7	12	34	303,02
69389271	1625032072	13	11	45	321,25
12134375	1623809423	16	3	15	36,71
68476151	1624627961	20	19	26	31,01
96730247	1622647731	20	3	27	36,71
66783731	1623989459	18	13	24	320,08
50116563	1623927946	17	7	45	39,77
76924872	1624228284	6	7	35	39,77
21211732	1622932985	12	20	6	326,33
36735495	1624312161	10	7	19	39,77
68383174	1622843244	2	26	17	182,14
81396760	1623681640	6	16	24	426,14
66009052	1623266472	15	10	22	520,6
16858212	1623167055	1	28	11	385,96
48437776	1623983742	11	24	36	599,19
28610011	1623427275	12	22	43	324,86
23457774	1622981559	16	8	1	30,44
18131060	1625065149	15	23	46	192,83
81579394	1623975911	14	27	42	268,29
63077747	1622702809	11	8	28	30,44
62011010	1623413043	18	15	23	473,88
33680537	1622696675	20	5	45	37,64
63114656	1623781731	14	12	19	303,02
52014476	1624276484	15	22	13	324,86
68516712	1624295733	8	25	22	268,58
41885399	1624277842	13	26	10	182,14
51975707	1623056551	15	23	21	192,83
90151998	1624023876	11	6	14	41,96
89924217	1622499382	15	23	10	192,83
56305516	1624324921	5	2	46	41,76
44966351	1622547555	2	22	12	324,86
46756752	1624648092	18	18	16	394,4
56596266	1623434736	20	14	11	628,36
33745237	1623647135	16	7	2	39,77
32323300	1624082845	2	12	17	303,02
94190421	1624687734	4	18	27	394,4
72009744	1623986922	7	9	42	25,39
27599043	1623233849	2	14	43	628,36
83800701	1622529706	14	1	8	317,94
93679839	1624228308	5	12	29	303,02
41423068	1623681198	5	8	11	30,44
29922591	1624738197	1	19	9	31,01
15757949	1624254142	8	7	25	39,77
75321574	1622722531	15	7	27	39,77
86269450	1623003045	6	27	20	268,29
64641633	1624865296	20	27	7	268,29
16716268	1624554120	17	10	45	520,6
35156560	1624771419	16	25	28	268,58
39898714	1623302803	17	25	7	268,58
42102376	1623699740	15	21	6	327,22
40607535	1624283806	13	19	23	31,01
88014741	1623588943	12	17	31	329,47
20336846	1624963855	6	6	24	41,96
32610950	1624777789	8	27	22	268,29
45478413	1624061001	11	23	34	192,83
42982200	1623142884	6	12	45	303,02
13013489	1625050278	8	27	31	268,29
59884722	1623584902	1	8	40	30,44
43234852	1623468863	6	8	43	30,44
89781920	1623231348	9	22	22	324,86
73577660	1623408090	16	20	37	326,33
24344622	1622598630	2	5	22	37,64
73800308	1623148883	7	9	13	25,39
64405186	1623686143	13	3	47	36,71
64950710	1623277560	8	27	26	268,29
74333648	1624436728	5	28	18	385,96
70540996	1624553010	20	11	35	321,25
52978362	1622543812	20	11	40	321,25
65951464	1624496965	18	15	29	473,88
71687751	1624235065	14	24	15	599,19
83548333	1624339724	15	13	44	320,08
90206074	1624404942	10	29	26	413,17
61336363	1624390459	18	23	46	192,83
37833256	1622619405	15	4	22	34,12
54191736	1625033813	12	16	41	426,14
33765227	1624146392	2	25	3	268,58
10963817	1624300523	4	2	28	41,76
25487857	1622820916	17	25	45	268,58
78327693	1623428886	14	29	31	413,17
91658986	1623800883	7	21	25	327,22
72950118	1623669556	8	6	33	41,96
43014135	1624353220	20	17	18	329,47
34644300	1623145628	16	14	12	628,36
18878292	1624046076	17	17	27	329,47
56094950	1622604214	10	11	20	321,25
94354765	1623446390	4	14	42	628,36
33341372	1622765288	6	10	27	520,6
78173053	1623248548	1	26	36	182,14
46952014	1624115804	2	23	36	192,83
30451078	1623488393	2	4	47	34,12
51390978	1623029946	20	29	10	413,17
50081250	1625039339	1	22	24	324,86
41286707	1623133810	17	18	44	394,4
62592238	1623852632	11	5	39	37,64
84498949	1624965464	1	2	32	41,76
90376676	1622742171	2	20	16	326,33
48685837	1624714987	3	12	9	303,02
53309309	1623078273	9	14	46	628,36
91886215	1622557383	14	21	10	327,22
50377048	1623850351	11	12	37	303,02
41184261	1623643651	4	29	18	413,17
50932265	1622880388	1	4	14	34,12
93573171	1624662507	19	14	8	628,36
37679339	1622963610	13	6	43	41,96
92048978	1624809119	15	19	28	31,01
99680517	1624589006	15	9	43	25,39
24240531	1622842350	1	19	37	31,01
65013669	1624900992	10	18	45	394,4
78129753	1624849264	3	3	7	36,71
10302941	1623617479	6	11	20	321,25
26754537	1623205899	13	11	8	321,25
83902623	1624238776	17	27	17	268,29
35962980	1623533790	19	13	41	320,08
60626554	1624082602	5	25	7	268,58
67617805	1622620234	1	23	15	192,83
81615703	1623804362	7	14	5	628,36
37437195	1624011759	10	8	40	30,44
90919842	1622886461	16	18	12	394,4
68855308	1623998611	13	7	15	39,77
27219791	1625086112	7	15	42	473,88
66386312	1624819890	11	4	40	34,12
96405540	1624760258	19	26	25	182,14
14693947	1622898018	19	13	13	320,08
63660285	1624377024	19	7	20	39,77
54718345	1623570735	7	28	29	385,96
32890922	1624986517	8	27	7	268,29
51348795	1622745059	12	27	31	268,29
60170106	1622542256	14	11	30	321,25
64214937	1624066147	8	3	12	36,71
58583817	1622575651	6	22	43	324,86
63604845	1622820684	9	13	43	320,08
59044398	1624828383	14	2	1	41,76
17704417	1623218353	1	7	21	39,77
17029557	1623336674	9	26	19	182,14
42235659	1623960317	18	22	31	324,86
76726668	1622757864	1	21	41	327,22
17983958	1622855119	17	17	14	329,47
93986147	1624073909	17	11	3	321,25
39412850	1623007157	6	25	9	268,58
69412895	1624568092	3	23	5	192,83
50385309	1622555668	13	27	20	268,29
62978149	1623739460	12	20	25	326,33
20903322	1624083715	7	20	9	326,33
14205514	1623402671	9	8	17	30,44
31256533	1625047205	18	22	38	324,86
24624945	1624586860	9	15	11	473,88
31230207	1623732806	15	4	21	34,12
18511954	1623869229	10	29	32	413,17
24282264	1623712947	11	29	18	413,17
94489697	1623035993	15	11	33	321,25
16135553	1624802899	9	11	45	321,25
38451784	1622880657	1	25	36	268,58
88261363	1623831733	17	14	11	628,36
85155014	1624447260	4	23	28	192,83
89613519	1625054446	17	22	33	324,86
96066851	1623712199	11	25	11	268,58
89316301	1623028387	15	21	25	327,22
80371936	1622713814	15	28	5	385,96
12610033	1623068286	20	11	15	321,25
89764975	1624764434	12	10	7	520,6
11997167	1622588118	12	15	20	473,88
83428438	1624640142	5	19	33	31,01
98731483	1622819859	12	23	4	192,83
23758133	1623472405	7	25	6	268,58
42950480	1624953301	17	10	34	520,6
30886004	1622585716	11	17	18	329,47
19553832	1623508664	20	16	25	426,14
81151454	1624441725	15	15	21	473,88
31770582	1623987255	10	27	30	268,29
84768596	1623413009	15	25	23	268,58
68597536	1623652267	7	27	36	268,29
78555357	1624213817	7	10	36	520,6
68169152	1624615883	14	1	11	317,94
76173452	1623533968	12	5	42	37,64
86856646	1624986537	11	10	14	520,6
49804411	1624689829	19	29	27	413,17
92001228	1623810574	5	18	30	394,4
64978645	1624134403	5	14	30	628,36
23912818	1622944049	12	10	1	520,6
74642248	1624842617	2	13	17	320,08
72690107	1622931374	12	23	19	192,83
24783261	1622907112	2	17	32	329,47
96491429	1625009441	20	6	31	41,96
52255172	1623755340	14	2	12	41,76
64446388	1623086700	5	9	29	25,39
94456620	1624585704	3	28	11	385,96
13376419	1624151186	5	9	47	25,39
67882891	1623619568	2	11	15	321,25
17980044	1622859984	12	5	5	37,64
63042912	1624563050	12	17	12	329,47
51080741	1623656614	2	12	47	303,02
45430193	1623000292	3	26	43	182,14
10192074	1625050040	7	28	8	385,96
20520586	1622697489	20	14	15	628,36
19743898	1623238368	17	20	21	326,33
22518318	1623654318	15	15	13	473,88
98046411	1623789397	13	6	9	41,96
95600259	1623256143	11	14	39	628,36
90304091	1624696038	20	24	18	599,19
28186494	1623635219	8	7	45	39,77
87082042	1623992482	13	10	6	520,6
12053201	1622588283	11	29	2	413,17
42950397	1623585368	15	28	19	385,96
31909981	1624223694	14	10	10	520,6
96405922	1623715321	5	26	12	182,14
26439424	1624974245	13	22	41	324,86
59327826	1623755800	6	22	39	324,86
42003217	1623706351	11	29	29	413,17
94773873	1622660099	15	19	21	31,01
17764088	1623877215	4	5	38	37,64
38048715	1624891150	7	22	29	324,86
32523490	1624720674	19	26	45	182,14
21395847	1623250831	8	2	37	41,76
47560265	1624696934	9	25	16	268,58
80337571	1624098309	16	25	43	268,58
73976214	1623098569	13	10	39	520,6
19791687	1624978649	8	24	15	599,19
37360004	1623886533	10	11	29	321,25
55707227	1624057633	6	14	35	628,36
73575153	1622654923	3	5	31	37,64
96881871	1623151104	11	7	14	39,77
64948725	1623138402	6	24	43	599,19
40014618	1622720222	3	4	22	34,12
21413985	1623054614	1	8	16	30,44
24706228	1623091388	19	10	26	520,6
38530836	1623065763	20	2	4	41,76
87649332	1623596614	19	25	11	268,58
12713041	1623305503	20	21	43	327,22
30697041	1623498451	16	5	6	37,64
28009773	1624406138	12	16	44	426,14
17650679	1622882649	2	26	41	182,14
96836160	1622936374	18	29	6	413,17
59008024	1623200287	20	13	34	320,08
47804152	1624131987	8	21	17	327,22
72016042	1624658407	16	9	41	25,39
50688058	1624341456	11	24	15	599,19
22574959	1622632703	9	18	11	394,4
94581644	1622891373	17	5	22	37,64
70452381	1623172775	7	15	21	473,88
62681930	1622892398	4	9	35	25,39
92672306	1623265546	15	19	25	31,01
47286881	1622715797	9	1	37	317,94
77354429	1622732285	1	11	12	321,25
24593138	1625072679	18	24	30	599,19
82049631	1622861292	19	16	26	426,14
32042777	1623920378	2	24	24	599,19
17673213	1625034693	7	5	9	37,64
48725236	1622937208	1	23	4	192,83
35730907	1624237580	3	2	45	41,76
34531910	1623992704	19	12	41	303,02
96812768	1623034185	11	21	34	327,22
21504537	1624308180	2	8	19	30,44
93464989	1624373208	17	10	25	520,6
30126795	1624779068	18	21	32	327,22
89671031	1622898610	19	25	2	268,58
16212642	1624439502	16	12	41	303,02
79939099	1624494571	1	5	47	37,64
27662243	1622701408	19	3	36	36,71
62376714	1622727697	19	24	14	599,19
99729721	1623936377	15	6	34	41,96
89134663	1622529368	4	7	44	39,77
54838873	1624927724	13	13	15	320,08
62489610	1624113304	3	15	45	473,88
30601371	1626890469	16	3	19	36,71
22733881	1626722049	8	6	39	41,96
38746486	1625662991	4	16	2	426,14
29627221	1627116545	12	28	37	385,96
49761434	1626985338	2	26	47	182,14
66710952	1625491305	6	8	19	30,44
93233066	1626623061	17	27	15	268,29
71906337	1627079967	6	4	44	34,12
53832434	1627738954	15	7	9	39,77
82999299	1626721367	4	21	20	327,22
20023310	1627725741	14	16	18	426,14
20996568	1627753593	8	26	15	182,14
71569451	1625430487	12	14	37	628,36
23108252	1626587418	5	27	41	268,29
55500168	1625880884	8	2	17	41,76
56782524	1625629928	18	13	2	320,08
78348516	1625488971	15	1	34	317,94
84789140	1626297836	11	26	10	182,14
24394232	1626090633	12	28	36	385,96
86320509	1626767120	5	6	31	41,96
96693669	1626367948	14	15	20	473,88
76221012	1627418339	16	16	44	426,14
53968868	1626010378	7	16	6	426,14
72446149	1625386336	7	6	11	41,96
86397026	1626242117	12	2	14	41,76
19663505	1625730889	16	3	27	36,71
46901117	1627643789	13	14	30	628,36
69986785	1627609582	7	2	15	41,76
70333263	1625821702	12	13	14	320,08
92244704	1626668645	15	8	16	30,44
53299151	1626782213	13	8	25	30,44
60255801	1627594729	8	14	43	628,36
11702540	1625881714	16	2	8	41,76
92345918	1626177907	13	14	27	628,36
16235007	1626188073	18	11	11	321,25
31765880	1625424921	1	14	33	628,36
90141062	1627207059	19	29	14	413,17
48703950	1626038862	15	16	34	426,14
47260346	1626048640	4	1	6	317,94
93257433	1626572005	3	17	30	329,47
78045224	1625255734	7	28	25	385,96
31579913	1625284138	6	7	47	39,77
22399094	1627556847	4	27	25	268,29
88961454	1627569341	8	2	44	41,76
53552292	1625522587	19	1	24	317,94
60293085	1626033091	10	7	23	39,77
39524744	1627334010	4	19	30	31,01
90595941	1625529056	2	25	3	268,58
31605381	1625996034	3	28	2	385,96
51721074	1626016204	1	1	10	317,94
93113151	1626656648	5	6	14	41,96
36034081	1625518501	17	14	33	628,36
48053434	1625290144	7	4	29	34,12
70471747	1625836293	20	13	7	320,08
31901726	1627553375	1	18	33	394,4
37886322	1625557864	13	28	12	385,96
10282191	1625241398	6	5	43	37,64
70921582	1625446838	4	3	34	36,71
48080660	1626748455	12	20	14	326,33
33658425	1627435573	20	8	37	30,44
78038642	1625320412	19	1	9	317,94
74760361	1627050516	2	9	42	25,39
89471022	1625585597	16	4	11	34,12
25710165	1626391339	16	3	41	36,71
76274743	1626446590	17	26	3	182,14
31546379	1625820663	10	16	18	426,14
17669738	1625706735	10	11	11	321,25
39342550	1625631616	2	20	39	326,33
95027815	1626267413	20	13	15	320,08
88535503	1625920373	17	22	20	324,86
54050020	1626682747	15	14	7	628,36
75652284	1626836879	16	12	11	303,02
75178584	1625921704	14	11	11	321,25
15568542	1625673611	1	7	37	39,77
53168029	1627476048	3	19	33	31,01
79754835	1627175930	1	27	22	268,29
56881130	1627666482	13	21	25	327,22
93019092	1627487812	3	17	11	329,47
54971824	1626041876	1	7	1	39,77
17195505	1625233367	7	20	19	326,33
51709448	1627049513	7	20	42	326,33
20649460	1625427740	1	27	33	268,29
78630013	1626891553	11	1	37	317,94
13979279	1626561126	11	8	13	30,44
66422071	1627144426	15	13	30	320,08
74753317	1627351491	3	5	9	37,64
93543948	1626334610	4	17	16	329,47
49033259	1625931289	18	8	12	30,44
39124654	1626329937	2	23	25	192,83
44227327	1627354341	14	17	17	329,47
88997808	1626919944	2	9	7	25,39
25501264	1626229339	1	29	29	413,17
13868497	1625392538	9	14	1	628,36
65601532	1626362844	3	2	3	41,76
26200518	1625581749	15	12	40	303,02
11531266	1625560326	17	15	27	473,88
97218779	1627761013	17	22	40	324,86
66881840	1627270567	4	13	43	320,08
64904404	1625473052	16	27	12	268,29
23976465	1627055351	8	25	24	268,58
12702585	1625632333	12	8	26	30,44
56572311	1627650779	7	18	47	394,4
69037049	1627073843	18	21	29	327,22
25011819	1626236321	3	6	12	41,96
88946857	1626026255	1	10	25	520,6
50916094	1627096837	7	8	38	30,44
23301147	1627442372	9	1	10	317,94
11240975	1627745869	9	16	4	426,14
18161605	1626710017	18	23	22	192,83
54871471	1627744349	3	22	21	324,86
35918738	1626757836	7	21	24	327,22
25832304	1626439362	4	23	26	192,83
38884161	1625713815	10	3	4	36,71
85970586	1626674875	20	10	36	520,6
66052184	1626529594	3	4	22	34,12
84624746	1625353036	7	6	23	41,96
39987209	1626147158	15	16	27	426,14
98628156	1627146004	18	16	4	426,14
28389622	1626532433	13	13	11	320,08
70850965	1625247762	5	14	26	628,36
11537883	1626568742	8	1	17	317,94
17824900	1626864658	4	27	30	268,29
33611605	1626653975	20	5	11	37,64
58436064	1627000452	1	10	2	520,6
52138782	1627231558	19	25	35	268,58
17085566	1627055804	14	27	11	268,29
30778210	1627093015	1	10	27	520,6
24920939	1627736612	13	17	6	329,47
74894335	1626841622	18	1	22	317,94
32592927	1626944876	5	29	3	413,17
19787499	1625591061	14	14	24	628,36
47109256	1626412028	12	6	20	41,96
74650881	1625846216	12	8	5	30,44
30307385	1627286059	11	17	3	329,47
69028085	1627574675	3	13	47	320,08
84044373	1627100132	6	6	39	41,96
50149199	1626443454	8	4	36	34,12
17034308	1626667100	15	11	19	321,25
62816700	1625249119	10	7	6	39,77
98243889	1626815783	16	7	24	39,77
18831524	1627025483	12	2	23	41,76
56819219	1625466558	4	14	30	628,36
36818312	1626331597	10	26	33	182,14
35634495	1626043550	12	10	18	520,6
61874330	1627545469	18	3	20	36,71
24009328	1625590207	7	27	3	268,29
55974371	1627605502	8	3	29	36,71
38582103	1626920287	4	28	10	385,96
70810509	1625423676	15	10	15	520,6
42075078	1626001746	20	27	18	268,29
33912073	1625754239	11	12	47	303,02
15697050	1626109097	13	17	29	329,47
43339603	1625410988	11	14	9	628,36
41532625	1625545060	8	2	6	41,76
92953054	1625386138	7	21	21	327,22
11823479	1626595172	10	23	35	192,83
95148380	1626347922	15	11	21	321,25
56247522	1625950439	9	27	10	268,29
90515587	1627458868	8	2	9	41,76
43197591	1627200283	18	11	38	321,25
65249578	1625144335	18	16	14	426,14
93641121	1625122700	2	24	41	599,19
37283200	1626821857	2	16	15	426,14
11700408	1626535042	8	29	31	413,17
80078106	1625908267	10	5	24	37,64
95767616	1626852744	20	5	34	37,64
36597786	1626191947	7	12	40	303,02
84108940	1626923369	18	6	9	41,96
15290719	1625883160	4	15	8	473,88
89051967	1627493413	8	26	2	182,14
23558657	1625127044	11	13	35	320,08
58734347	1625174856	6	4	41	34,12
25116585	1626154069	4	7	45	39,77
90487830	1626873743	9	3	14	36,71
60775201	1627345335	2	17	35	329,47
68164927	1626013494	6	17	36	329,47
43862197	1627323886	11	8	4	30,44
90158301	1625971338	4	27	27	268,29
58132047	1626339782	13	29	5	413,17
31820361	1625265263	1	8	33	30,44
33064193	1627605816	2	29	38	413,17
51648002	1625220000	16	29	28	413,17
61969525	1627011357	2	21	28	327,22
71407663	1625807478	8	17	33	329,47
10315804	1627727481	12	13	42	320,08
66174368	1626139993	4	23	39	192,83
85321774	1625583441	16	18	47	394,4
86866689	1625286443	1	14	17	628,36
43112927	1626059660	18	21	20	327,22
15972332	1627252140	2	15	45	473,88
72005789	1625849175	18	24	21	599,19
73725739	1627179002	5	2	23	41,76
24347008	1627363546	6	9	7	25,39
43546511	1627342755	13	2	33	41,76
32256803	1625803872	8	10	31	520,6
42816692	1627059130	7	6	41	41,96
63011922	1625725147	19	20	3	326,33
63661646	1625295042	6	17	41	329,47
22976125	1627413234	6	3	5	36,71
86534268	1627568198	14	20	44	326,33
63180702	1625623600	11	18	14	394,4
32064020	1625570422	5	13	8	320,08
54186339	1626388539	6	8	16	30,44
86590354	1625766686	1	8	25	30,44
95280187	1626481938	10	25	5	268,58
67391657	1627741746	2	21	16	327,22
40314909	1627294443	7	28	21	385,96
84289032	1625094264	19	21	47	327,22
62155910	1627479806	10	25	1	268,58
92319962	1627677792	1	23	20	192,83
38798730	1625223446	18	6	18	41,96
92684103	1625179429	12	18	10	394,4
20388174	1626514734	18	29	46	413,17
84435193	1625354153	10	8	28	30,44
43185849	1626683876	1	18	19	394,4
60781207	1627174576	4	23	1	192,83
94987114	1627029716	17	22	16	324,86
87036019	1627532839	5	4	43	34,12
54453164	1626087327	2	13	11	320,08
47235814	1625810476	3	25	35	268,58
75357785	1625484255	20	16	2	426,14
53095112	1626874771	4	7	16	39,77
89711341	1627176671	1	5	34	37,64
93924024	1627589635	7	29	3	413,17
26455919	1626626070	5	24	23	599,19
91180248	1626164494	4	1	32	317,94
79477805	1626588511	10	9	23	25,39
18967823	1625109661	4	23	23	192,83
34820882	1627520287	6	29	47	413,17
90164466	1625851434	7	16	22	426,14
19442435	1625863538	12	2	30	41,76
35778412	1625345033	20	1	17	317,94
82894700	1626565651	18	25	1	268,58
73824668	1626433370	18	26	40	182,14
10955890	1626956763	12	13	10	320,08
41509555	1627174098	20	4	1	34,12
41697531	1626109862	6	7	20	39,77
85089953	1625631250	14	16	7	426,14
18537332	1627547782	11	2	24	41,76
69934371	1626754392	12	6	43	41,96
55173766	1627277233	1	7	45	39,77
85956679	1625474561	4	29	21	413,17
94736229	1627169864	4	14	4	628,36
33792978	1625502457	3	1	18	317,94
25628984	1627183752	9	26	37	182,14
46468241	1626325951	18	24	25	599,19
38861415	1625490818	12	27	3	268,29
18437706	1627577631	16	6	42	41,96
75114713	1625411346	19	14	24	628,36
70694373	1627443370	4	22	35	324,86
53291159	1627437905	19	18	26	394,4
76912588	1627358767	6	21	38	327,22
83384006	1625688461	8	2	9	41,76
50108914	1626226831	14	11	7	321,25
96596412	1626201936	11	15	7	473,88
68170398	1627727413	15	26	14	182,14
92359350	1626572146	16	27	1	268,29
47871889	1625430496	1	24	10	599,19
96208563	1625844661	10	21	41	327,22
14184371	1626817006	2	8	45	30,44
46078198	1626604530	4	3	15	36,71
61848028	1626361156	15	25	9	268,58
78522061	1626889054	1	14	45	628,36
29973205	1627663426	17	23	6	192,83
75141493	1626386881	2	16	37	426,14
64024733	1626400459	9	11	47	321,25
34320159	1626096702	7	9	30	25,39
69676435	1626302746	18	4	37	34,12
70082268	1626886057	1	9	38	25,39
74075688	1626238428	16	6	31	41,96
45734347	1625407625	14	15	26	473,88
75596467	1625823885	16	6	3	41,96
16137036	1626590021	2	6	21	41,96
63170881	1626844245	19	18	22	394,4
42729481	1625169270	11	8	45	30,44
86282033	1627521649	19	14	5	628,36
87943414	1625458256	11	21	21	327,22
80463196	1627637444	20	21	15	327,22
97929048	1626956537	3	19	18	31,01
73857978	1626159376	19	6	10	41,96
27594982	1627282230	13	26	10	182,14
27118770	1627015163	3	7	6	39,77
65264908	1626676706	3	26	18	182,14
41536969	1627170940	3	19	12	31,01
52405581	1626694218	7	20	4	326,33
11715155	1625549644	5	29	12	413,17
86092688	1627064489	19	6	16	41,96
11623768	1626360202	8	10	44	520,6
90354556	1627283612	14	14	47	628,36
55499193	1625193697	11	27	21	268,29
66008786	1625865229	9	2	10	41,76
19700058	1625148832	8	22	10	324,86
16823165	1627105351	6	1	34	317,94
76614745	1625480021	9	28	12	385,96
64688459	1626115807	6	20	19	326,33
74500569	1627269777	18	10	33	520,6
21465977	1627267400	18	27	24	268,29
66999771	1625254459	4	26	4	182,14
83790380	1627176583	17	21	44	327,22
12871181	1625175149	8	19	33	31,01
41646847	1626252168	15	23	25	192,83
78024063	1627560463	13	6	20	41,96
75535374	1627056176	13	9	45	25,39
93532273	1625244267	2	7	46	39,77
19397855	1625416943	8	23	28	192,83
98021997	1625095163	6	24	25	599,19
57249217	1627413020	16	13	28	320,08
54627499	1625818463	17	21	25	327,22
90633776	1625981792	16	26	8	182,14
45724535	1627414639	14	3	1	36,71
70728162	1627365890	9	21	13	327,22
97240441	1627628541	14	14	6	628,36
97716123	1627566950	9	25	44	268,58
93757111	1626449821	6	14	43	628,36
80528862	1627279017	3	24	40	599,19
66329760	1627456312	10	14	40	628,36
48143854	1627300913	13	2	11	41,76
77804058	1626487944	2	4	41	34,12
61325528	1625889924	12	4	17	34,12
30725240	1625553106	15	1	27	317,94
37766238	1625711643	16	21	15	327,22
63320373	1625563273	12	8	24	30,44
54104743	1625522554	2	3	28	36,71
41630792	1627563965	20	19	42	31,01
49122321	1626333781	16	18	30	394,4
69958978	1627227033	1	16	20	426,14
43633437	1625383577	13	9	37	25,39
15313153	1625285398	13	10	29	520,6
78891776	1626843024	16	14	14	628,36
29912703	1626435073	9	3	10	36,71
32644625	1626540225	20	11	23	321,25
41541941	1625688520	15	2	5	41,76
80697571	1625305042	13	1	24	317,94
39670644	1627586025	4	25	5	268,58
53283243	1625288434	6	26	30	182,14
11087362	1625247308	15	21	40	327,22
52079870	1626725539	10	26	34	182,14
59030285	1626244340	3	3	23	36,71
70015227	1625836881	13	2	44	41,76
67094777	1626332254	5	23	25	192,83
43671257	1625516401	7	2	16	41,76
74027028	1627277190	1	3	20	36,71
45810747	1626005206	17	25	46	268,58
65699501	1625918593	14	15	31	473,88
60220735	1626566320	7	1	30	317,94
11961389	1626094772	20	9	13	25,39
28800010	1625885540	15	23	31	192,83
59391298	1625919680	17	9	28	25,39
92850097	1626485560	18	14	22	628,36
55214519	1625301583	10	26	47	182,14
10378570	1625565045	6	1	37	317,94
16397261	1625792723	13	14	3	628,36
57467695	1627408360	5	26	4	182,14
50074200	1625144243	14	15	1	473,88
61754447	1627453879	9	9	22	25,39
71550703	1625681578	3	25	29	268,58
98435982	1625583889	12	21	21	327,22
10596738	1627127509	3	1	28	317,94
37169675	1625587880	18	28	12	385,96
22966280	1626990406	7	15	47	473,88
30594481	1627622091	18	3	39	36,71
81240732	1626716784	20	9	8	25,39
82255513	1626426710	14	18	39	394,4
99329805	1626435906	4	2	10	41,76
50111799	1625093207	18	21	42	327,22
47948189	1627242668	6	21	12	327,22
57838787	1626109668	8	18	6	394,4
24889903	1625654808	20	12	3	303,02
39205509	1626485022	11	22	40	324,86
72710493	1625834186	16	9	4	25,39
46580183	1625861830	7	9	23	25,39
59852079	1625851883	10	22	37	324,86
29645652	1627577014	10	5	19	37,64
74898934	1626056170	5	17	20	329,47
90443014	1627193521	10	24	7	599,19
16532489	1625629954	2	24	2	599,19
70819019	1627514471	4	12	42	303,02
58937123	1626003141	8	19	29	31,01
45935129	1627608919	6	8	4	30,44
90586959	1625210108	4	7	16	39,77
56050136	1626380345	1	18	19	394,4
52955571	1627365031	12	28	23	385,96
62010217	1626525594	17	7	38	39,77
76830161	1626363628	12	3	8	36,71
68348085	1627447113	20	15	34	473,88
82666981	1625795244	16	7	21	39,77
55792638	1627357637	6	14	13	628,36
41201282	1625402175	13	16	35	426,14
90723579	1625932125	8	2	30	41,76
92910796	1625203521	10	24	45	599,19
64510310	1625774081	15	29	25	413,17
62593871	1625264613	13	11	23	321,25
92330757	1625971556	16	21	31	327,22
40682339	1627031921	2	7	7	39,77
70288056	1625918589	10	27	42	268,29
50598635	1625901714	9	12	26	303,02
74917194	1627096528	10	24	7	599,19
41269534	1626111809	6	4	33	34,12
20983725	1627290471	18	29	20	413,17
99674999	1625556539	5	22	38	324,86
55732957	1626762454	8	3	43	36,71
35073813	1627185387	18	28	34	385,96
87182226	1627053707	6	27	47	268,29
68584376	1625892308	8	11	22	321,25
