order_id	order_timestamp	sales_area_id	sku_id	items_qty	price_per_item
4698815	1589499813	2	PD-01	36	321,25
5565498	1588880095	12	BB-01	27	30,44
2764764	1588812344	20	BB-03	29	525,75
1550016	1589995990	5	SS-05	3	189,03
9302755	1589819091	17	NN-05	7	36,19
2913048	1590652039	15	FF-06	20	393,5
9049349	1588521457	13	BB-01	6	30,44
3514293	1590539389	13	PD-06	41	413,8
2460336	1589493666	2	SS-02	11	319,99
1440058	1590524520	14	PD-07	4	323,01
7048508	1589411931	8	PD-02	25	312,11
5492480	1588746647	2	PD-02	44	312,11
2750710	1588570297	9	BB-03	47	525,75
8075738	1589003739	5	NN-07	14	38,99
1013708	1590683643	7	FF-03	30	170,03
2261027	1589705430	5	NN-05	41	36,19
1149497	1589410974	8	NN-01	9	314,79
5431357	1588973296	8	FF-03	23	170,03
7987796	1590040702	1	FF-06	5	393,5
6294061	1589357763	19	SS-04	2	312,36
1997256	1589620786	18	SS-01	28	31,63
6748233	1590429695	1	FF-01	10	599,19
6949694	1590087866	11	PD-08	17	390,57
1782104	1589815279	19	NN-03	8	35,65
1361768	1588846386	8	PD-01	47	321,25
4603010	1588579680	6	FF-05	29	367,58
6325380	1589730068	19	FF-04	42	248,07
2615940	1590193919	18	FF-04	21	248,07
7642106	1589148345	4	PD-08	47	390,57
1614317	1589768264	19	SS-02	33	319,99
6264804	1589210560	13	BB-01	39	30,44
3667280	1588428981	4	NN-04	28	32,18
5664503	1589724743	7	PD-03	36	323,19
4817385	1590876989	15	NN-03	25	35,65
8929056	1590436907	4	NN-04	31	32,18
2406180	1590503696	4	PD-07	16	323,01
1013464	1590546878	2	SS-01	25	31,63
4451732	1590620777	4	BB-01	6	30,44
3544666	1590778027	3	SS-02	38	319,99
6296607	1589636274	14	SS-05	39	189,03
8589038	1589857988	16	PD-03	9	323,19
1846365	1588989481	2	NN-05	22	36,19
3423625	1589300601	15	SS-05	37	189,03
3039764	1590669725	4	PD-01	19	321,25
3135439	1588321264	8	BB-03	40	525,75
7412018	1589730714	20	PD-04	40	604,2
9593836	1590800220	14	NN-01	1	314,79
6570085	1588598929	14	FF-03	5	170,03
5187702	1590056075	2	PD-07	11	323,01
8715148	1588668409	16	SS-02	28	319,99
8614331	1588653569	10	BB-02	1	25,14
5687150	1589189529	8	FF-06	32	393,5
8690180	1589027117	8	NN-02	41	39,75
2355313	1589916767	18	FF-06	36	393,5
1780591	1590904699	1	FF-06	23	393,5
8874099	1590106653	16	FF-03	43	170,03
4771767	1589409851	4	NN-07	45	38,99
1009135	1590939096	9	SS-04	2	312,36
3266911	1590789999	11	PD-03	40	323,19
8012281	1590825267	2	PD-04	28	604,2
7358602	1590822258	13	PD-03	27	323,19
2664578	1590546642	9	SS-03	14	323,98
1101774	1589101072	10	FF-06	36	393,5
9167856	1590560423	2	PD-06	30	413,8
4106401	1590582714	16	NN-07	39	38,99
5368998	1589734347	6	FF-01	16	599,19
5008784	1589081128	8	SS-01	13	31,63
8842937	1590790999	1	SS-02	37	319,99
1059178	1590001743	12	PD-06	3	413,8
2215381	1589143793	18	NN-01	22	314,79
6711212	1588602220	4	NN-04	34	32,18
4194143	1589387815	14	SS-04	15	312,36
5966140	1589155271	11	BB-01	10	30,44
5774096	1590346208	18	SS-01	42	31,63
1407042	1588505399	7	NN-07	27	38,99
8583607	1588485052	18	SS-02	13	319,99
3982653	1590187754	7	NN-03	27	35,65
8092772	1590093191	10	BB-02	25	25,14
4437472	1589241224	10	NN-07	14	38,99
9958199	1588541203	20	FF-01	13	599,19
4113902	1590394515	8	SS-02	11	319,99
2430514	1589428915	14	FF-05	1	367,58
4076746	1590767941	6	SS-03	16	323,98
2939131	1588769432	13	FF-06	17	393,5
8239548	1588905628	6	PD-05	17	451,23
9097140	1590473521	19	SS-02	47	319,99
8179849	1589919261	3	FF-03	25	170,03
5635641	1590863940	13	SS-01	12	31,63
8058819	1593412207	18	FF-01	47	599,19
5106171	1592112909	14	BB-01	1	30,44
8012667	1591668908	8	PD-08	40	390,57
3723907	1592585434	18	FF-02	30	255,79
5189975	1592449610	12	NN-06	46	40,33
7927745	1591297783	7	NN-05	26	36,19
1449329	1592299299	14	PD-08	11	390,57
5212797	1592065805	19	PD-01	29	321,25
5682799	1593382145	3	NN-03	29	35,65
7223691	1591268035	11	FF-03	20	170,03
8544636	1591233170	11	FF-02	3	255,79
8811970	1592843537	1	FF-04	28	248,07
6331409	1591151069	10	NN-05	4	36,19
3210711	1592393355	5	PD-08	27	390,57
9370615	1591232040	14	NN-02	46	39,75
5403334	1593496777	13	FF-06	6	393,5
7889898	1593369581	18	FF-01	10	599,19
4729157	1591436841	10	NN-05	41	36,19
4392464	1591003480	3	FF-03	7	170,03
3005940	1592532235	14	BB-02	14	25,14
4780666	1592246149	20	SS-01	46	31,63
8828528	1592294550	2	NN-04	38	32,18
6122168	1592523390	9	NN-06	10	40,33
9195504	1592526404	20	NN-03	14	35,65
7869386	1592132282	6	PD-01	12	321,25
6374087	1593007045	16	FF-03	26	170,03
5679597	1592825466	12	PD-05	31	451,23
3086236	1591425683	13	FF-02	28	255,79
3192031	1591209491	15	FF-05	26	367,58
5179467	1591124701	14	NN-07	18	38,99
5965502	1592319045	20	FF-01	6	599,19
5940155	1591706190	4	NN-06	9	40,33
4172401	1591076865	3	PD-08	28	390,57
6304072	1591251579	2	FF-04	36	248,07
4878729	1591812465	1	SS-05	20	189,03
8161286	1591653199	4	SS-05	19	189,03
1184997	1592738000	6	PD-03	10	323,19
4793646	1592048513	3	FF-04	36	248,07
1145587	1591009755	9	PD-04	3	604,2
2649781	1591133186	11	NN-03	29	35,65
7173902	1593133779	10	PD-06	6	413,8
7001337	1591081584	1	PD-08	11	390,57
6607802	1593146723	18	NN-04	16	32,18
2004698	1592353319	13	PD-08	35	390,57
6921360	1591877809	9	SS-02	34	319,99
4498061	1592384984	18	PD-01	39	321,25
9315353	1592137996	8	PD-03	43	323,19
9567489	1591287824	2	PD-04	25	604,2
5598641	1593518784	3	BB-01	43	30,44
6535302	1592600522	8	FF-05	3	367,58
5281438	1593468969	17	FF-06	44	393,5
2093064	1592683042	11	NN-04	3	32,18
7803597	1592101821	2	PD-03	46	323,19
6619072	1592496333	4	FF-06	10	393,5
1787590	1593080974	8	NN-07	30	38,99
8854410	1592337947	2	FF-02	26	255,79
6683756	1592583433	2	FF-03	38	170,03
5997278	1592132387	12	NN-07	3	38,99
4299042	1593249291	16	NN-06	13	40,33
2769720	1592205779	9	PD-01	10	321,25
4575326	1593134357	9	SS-02	46	319,99
9840077	1593398194	7	FF-06	13	393,5
5468460	1591705015	17	BB-02	7	25,14
6638692	1592441766	7	BB-01	15	30,44
6294084	1591333094	7	NN-03	34	35,65
3482878	1592562194	3	PD-04	13	604,2
9653084	1592851280	10	NN-03	31	35,65
9282290	1593179945	19	NN-03	11	35,65
9501728	1592978650	11	BB-01	30	30,44
2492908	1591847899	11	NN-01	45	314,79
3548341	1593463290	17	FF-02	22	255,79
4004442	1592741172	20	FF-02	19	255,79
1502836	1593222731	7	NN-02	34	39,75
9132474	1593059899	18	BB-02	12	25,14
4967689	1592466945	4	PD-08	25	390,57
6560320	1593061423	2	FF-04	13	248,07
5610363	1591527500	18	SS-03	26	323,98
6843569	1591013557	16	PD-01	39	321,25
5618867	1592706920	20	BB-03	19	525,75
1955813	1593187813	20	PD-04	18	604,2
1612599	1592533467	1	PD-07	16	323,01
7998901	1593114016	20	FF-01	28	599,19
4802709	1593502532	2	FF-01	19	599,19
7763276	1591680433	13	PD-05	22	451,23
3200955	1591506389	10	PD-01	6	321,25
4743116	1593265681	9	NN-06	18	40,33
1739164	1592878320	1	PD-01	11	321,25
2940373	1593539116	1	SS-01	45	31,63
3863332	1591476975	5	PD-04	9	604,2
2729590	1593233160	15	PD-08	13	390,57
9652776	1591887419	17	SS-01	18	31,63
9868594	1592934160	12	FF-04	16	248,07
6719789	1592706511	8	NN-05	2	36,19
3431838	1592052728	12	FF-02	3	255,79
6021517	1592307237	13	BB-01	12	30,44
3973058	1592452449	18	SS-02	42	319,99
2088578	1593215204	18	PD-04	15	604,2
5839264	1591900204	16	FF-04	42	248,07
7478489	1591381274	10	NN-05	26	36,19
6534052	1592743235	1	PD-01	45	321,25
2913201	1593476192	16	NN-02	21	39,75
7234623	1591033533	10	PD-03	14	323,19
5790743	1591885964	12	FF-04	26	248,07
1511707	1591890234	11	NN-05	38	36,19
5429628	1591423406	12	PD-03	35	323,19
6340813	1590970508	8	BB-02	44	25,14
3448557	1591106116	20	NN-03	8	35,65
8331841	1591890704	3	PD-03	29	323,19
1829371	1592534371	17	PD-08	17	390,57
6253985	1592234490	12	BB-03	40	525,75
6032934	1593380073	17	SS-01	43	31,63
5609559	1593495351	10	PD-08	2	390,57
3364930	1592734428	13	FF-04	21	248,07
4635664	1593114358	4	BB-02	15	25,14
9403788	1592121608	6	SS-03	9	323,98
5405647	1591978671	9	NN-05	37	36,19
9260686	1591494805	10	NN-04	18	32,18
4575327	1592862922	20	PD-01	10	321,25
7803063	1593127790	12	BB-02	21	25,14
6502197	1592881947	18	SS-03	13	323,98
8471486	1591016424	7	BB-01	7	30,44
7711582	1591085586	9	NN-07	33	38,99
5083530	1592828972	13	SS-03	24	323,98
6788999	1593547156	10	PD-03	4	323,19
7762674	1591096191	18	PD-05	41	451,23
3295568	1593333496	10	PD-07	30	323,01
3887871	1591984361	8	SS-03	23	323,98
2488867	1591195505	14	SS-05	8	189,03
6636991	1591498531	17	NN-02	8	39,75
4623273	1592281989	6	NN-06	21	40,33
7342981	1592495158	6	NN-05	34	36,19
4252576	1593524392	9	PD-04	30	604,2
8774715	1592583013	14	FF-05	44	367,58
9997999	1592989099	14	FF-05	1	367,58
1761465	1591002197	20	PD-01	17	321,25
7844999	1591512478	5	NN-06	28	40,33
3977768	1592210861	16	FF-03	23	170,03
8516190	1592381721	15	FF-05	4	367,58
7710263	1591370625	16	FF-02	17	255,79
7524477	1591167412	20	FF-03	1	170,03
4681127	1591364843	19	NN-06	8	40,33
4248907	1591031586	8	FF-03	34	170,03
5473850	1591433529	9	FF-06	19	393,5
8241428	1592762301	10	FF-01	42	599,19
2753926	1591002465	6	NN-07	38	38,99
1886928	1591382503	17	FF-06	33	393,5
5281532	1591208009	9	PD-02	46	312,11
1790373	1593344736	1	FF-06	20	393,5
4560273	1592228819	12	NN-05	47	36,19
8028426	1591179735	15	BB-02	24	25,14
3538713	1593523557	15	NN-07	46	38,99
9952896	1592945275	4	NN-06	34	40,33
9383189	1592314453	15	SS-02	28	319,99
9008251	1592320891	4	PD-08	7	390,57
9573565	1593232430	3	PD-07	27	323,01
9738627	1593536620	2	PD-04	34	604,2
3499738	1591683330	14	PD-04	17	604,2
7213555	1592530349	16	NN-06	33	40,33
6839964	1591249884	3	NN-05	41	36,19
8010490	1593021606	8	SS-01	39	31,63
1338604	1593502521	16	NN-07	26	38,99
5952524	1591006581	13	SS-02	42	319,99
8171897	1593403780	17	FF-01	29	599,19
7010425	1593503362	15	FF-04	9	248,07
6654253	1592250441	19	BB-03	6	525,75
8590917	1593341212	10	SS-04	27	312,36
4248154	1591428045	19	NN-07	14	38,99
2633763	1591361887	12	SS-01	38	31,63
3137030	1592484224	19	NN-04	10	32,18
1368497	1592752962	19	FF-05	24	367,58
9502680	1591978486	6	NN-06	30	40,33
2485595	1592406579	3	BB-02	38	25,14
8914055	1592981868	5	FF-02	44	255,79
4812290	1591549018	19	FF-02	42	255,79
4192481	1593383709	1	BB-02	30	25,14
2815038	1592530218	18	PD-04	13	604,2
6005457	1593209833	2	SS-04	13	312,36
8853780	1592385907	18	NN-04	38	32,18
2677502	1592733089	18	BB-03	23	525,75
5899127	1591762247	7	PD-03	47	323,19
3006689	1591690930	20	FF-05	16	367,58
7209640	1593087210	3	NN-06	43	40,33
2448813	1591093457	10	FF-04	32	248,07
8354217	1591637402	7	FF-01	14	599,19
8000538	1592415474	4	BB-01	24	30,44
5044894	1593155255	16	PD-04	1	604,2
4209936	1591976785	13	FF-06	43	393,5
3884294	1591921906	5	FF-05	36	367,58
6518108	1592534837	2	NN-07	24	38,99
4366371	1592648684	2	SS-01	25	31,63
8738355	1593189243	12	NN-07	47	38,99
6530488	1592638004	6	PD-06	6	413,8
6426587	1591166901	4	PD-06	17	413,8
6939089	1592033928	19	NN-05	20	36,19
1382992	1593026868	9	NN-04	11	32,18
8037211	1592186754	4	BB-01	29	30,44
8230060	1593270919	13	FF-05	36	367,58
7705748	1593033389	20	BB-01	30	30,44
8227468	1591862143	12	FF-02	37	255,79
7594374	1593408458	7	FF-02	17	255,79
2144712	1593259107	17	PD-02	27	312,11
3242643	1592501766	5	SS-02	23	319,99
3071612	1591864125	2	BB-01	31	30,44
2132775	1591259817	13	FF-01	36	599,19
9792083	1592070161	1	PD-01	7	321,25
1487855	1591074185	1	SS-01	22	31,63
8770926	1591337414	13	PD-02	35	312,11
4222848	1591257540	18	PD-04	38	604,2
3276335	1592023705	13	SS-04	18	312,36
3394743	1591199131	20	SS-03	1	323,98
1038247	1593237026	1	PD-01	23	321,25
8239573	1592564177	9	FF-05	8	367,58
6868185	1591977731	4	BB-01	34	30,44
9124466	1592385915	4	SS-01	15	31,63
8683009	1591753229	13	NN-07	24	38,99
2707250	1593229977	4	NN-05	38	36,19
5460823	1592977860	8	SS-05	16	189,03
1045566	1592015012	5	NN-06	30	40,33
4618113	1591305276	13	SS-05	43	189,03
1161549	1591707336	20	FF-04	19	248,07
5657446	1592168176	11	FF-03	25	170,03
1000570	1591667975	4	NN-06	30	40,33
3657076	1593228212	4	NN-04	12	32,18
4438732	1593211050	7	SS-02	1	319,99
8632031	1593200472	8	PD-02	27	312,11
2800349	1591796384	8	PD-02	30	312,11
1640604	1591404708	17	FF-06	9	393,5
3948346	1591273769	2	SS-01	40	31,63
4870515	1592972373	2	PD-01	27	321,25
6416407	1590975383	14	FF-05	36	367,58
6124567	1593162252	10	BB-01	21	30,44
5611070	1592326380	14	PD-01	4	321,25
7322925	1593384698	17	NN-06	1	40,33
4775317	1592141111	20	NN-04	3	32,18
1581319	1593524659	3	NN-04	24	32,18
8644076	1592231021	8	BB-03	9	525,75
9592564	1593264970	1	PD-06	21	413,8
4150612	1591572149	2	PD-02	47	312,11
7808370	1591085692	20	FF-03	29	170,03
1653694	1591483408	4	PD-02	1	312,11
3197520	1591392816	7	PD-04	14	604,2
3685186	1591845859	16	FF-05	36	367,58
8517203	1591772729	13	PD-05	41	451,23
1488622	1591521085	6	SS-02	47	319,99
1092238	1592052144	19	FF-01	32	599,19
8230834	1592249581	8	BB-03	21	525,75
9430772	1593347261	18	NN-01	34	314,79
5838178	1592452263	5	FF-05	8	367,58
1479243	1592572179	15	NN-03	16	35,65
5427041	1592475801	5	NN-01	31	314,79
1052185	1593166099	11	FF-05	2	367,58
9956052	1592684492	19	FF-03	35	170,03
2673920	1593175011	11	SS-01	46	31,63
5871495	1591758710	7	BB-01	43	30,44
1187367	1591729982	18	PD-02	44	312,11
3918469	1592145881	3	FF-03	22	170,03
4555442	1593249286	12	BB-02	15	25,14
6595939	1591260660	9	NN-03	19	35,65
8967095	1591274913	17	PD-06	20	413,8
6733100	1592747156	15	NN-07	2	38,99
3664797	1590960154	12	NN-06	8	40,33
2730749	1591988809	19	PD-02	22	312,11
4044485	1592021397	5	SS-04	8	312,36
2866783	1591651040	7	PD-02	8	312,11
3672370	1592646777	20	NN-01	17	314,79
6815809	1592653892	12	PD-07	39	323,01
2791079	1592143369	2	NN-03	21	35,65
1802791	1592760509	17	PD-03	39	323,19
7359121	1591326259	15	SS-02	30	319,99
5849022	1590976683	10	PD-04	40	604,2
5899125	1593487313	16	FF-05	34	367,58
1448794	1592691086	17	SS-05	39	189,03
4281092	1593183747	7	FF-03	30	170,03
5536913	1590970768	17	FF-02	42	255,79
3456963	1592026365	4	PD-03	35	323,19
9442842	1591188164	17	SS-04	8	312,36
9068437	1591076466	9	PD-08	46	390,57
7931226	1591652671	1	PD-04	36	604,2
1494406	1591621804	1	NN-04	16	32,18
7340157	1593060679	6	FF-05	37	367,58
2174822	1592377845	19	PD-07	6	323,01
9019503	1592367507	16	BB-01	33	30,44
2133321	1592388577	18	SS-02	25	319,99
1030404	1591723545	1	NN-02	22	39,75
6485416	1591260524	2	FF-05	3	367,58
9083486	1591908572	18	NN-06	36	40,33
9258758	1592649684	15	NN-07	9	38,99
3362104	1593139512	13	PD-02	10	312,11
5470288	1591335973	6	FF-02	28	255,79
6772133	1592577480	9	SS-02	24	319,99
6164239	1593401122	1	PD-06	39	413,8
9172658	1591561588	13	FF-05	15	367,58
9593201	1593465001	6	NN-06	26	40,33
5773445	1591234410	12	SS-02	44	319,99
7177181	1592888011	7	SS-01	11	31,63
3993370	1593527831	19	PD-05	26	451,23
6789836	1592910404	11	SS-02	24	319,99
9464086	1593406682	17	SS-04	28	312,36
5313804	1591983704	15	NN-02	10	39,75
3696171	1592808384	2	SS-01	19	31,63
8334418	1591487596	16	SS-04	22	312,36
3090251	1593053844	6	SS-01	46	31,63
1511034	1591278826	9	NN-01	21	314,79
3869174	1592407977	1	SS-04	37	312,36
2062669	1590988288	2	FF-04	41	248,07
6805006	1593470216	3	PD-01	8	321,25
7649135	1592137464	3	SS-04	22	312,36
5668749	1592686022	9	FF-05	45	367,58
6693728	1593158334	5	PD-08	38	390,57
5333257	1591386085	15	SS-02	28	319,99
7356842	1593537764	2	NN-04	32	32,18
3003740	1592312972	4	NN-02	45	39,75
4821597	1591313994	7	PD-08	29	390,57
6989858	1591200917	5	FF-03	3	170,03
6735711	1592182546	9	PD-04	36	604,2
3457321	1592548267	7	BB-01	18	30,44
8692415	1591293908	19	BB-03	47	525,75
8171542	1593047137	5	SS-04	8	312,36
3930578	1593264912	3	PD-03	10	323,19
7504008	1591948400	14	NN-04	9	32,18
6162581	1592330475	14	FF-03	41	170,03
6585397	1591081854	6	FF-04	21	248,07
3842304	1590992060	6	SS-05	18	189,03
2395113	1593037106	8	PD-06	7	413,8
7465872	1591783161	16	NN-01	14	314,79
4978780	1592559345	7	FF-01	1	599,19
1759914	1592201986	5	NN-03	13	35,65
5520601	1591571772	3	PD-01	26	321,25
8629178	1592866017	2	PD-08	28	390,57
3478071	1593049738	9	PD-05	29	451,23
7623049	1592788461	1	PD-07	25	323,01
4571083	1593171878	18	NN-05	45	36,19
2369682	1591132569	5	FF-03	21	170,03
5810158	1592193072	7	PD-03	30	323,19
4112954	1591321809	10	NN-06	43	40,33
3161684	1591481773	8	NN-02	30	39,75
3800083	1593092974	2	PD-08	10	390,57
9084583	1592166348	19	BB-01	16	30,44
4772688	1593548822	1	BB-02	2	25,14
4141818	1591807326	18	PD-06	24	413,8
3250140	1592679588	9	SS-05	42	189,03
2485020	1591852609	6	NN-05	24	36,19
3432953	1592460495	9	PD-01	11	321,25
5918588	1592240680	19	SS-04	45	312,36
8690400	1591714252	11	PD-03	45	323,19
3730341	1593347706	7	NN-02	10	39,75
1618729	1591346159	17	PD-04	29	604,2
7717568	1592400722	9	FF-01	33	599,19
9564291	1593466224	19	BB-02	1	25,14
7928899	1593466991	20	NN-02	31	39,75
1049778	1592802204	17	PD-05	28	451,23
9024146	1592510639	9	FF-02	23	255,79
9888147	1591849818	4	BB-01	41	30,44
7683041	1593414097	5	PD-01	16	321,25
3627298	1591308957	6	PD-08	34	390,57
5531773	1592383779	6	PD-08	13	390,57
3436613	1592698654	14	BB-01	24	30,44
3620649	1591668181	7	PD-08	25	390,57
9077970	1593019642	16	SS-02	27	319,99
4418421	1591804465	14	PD-02	42	312,11
1304936	1592107214	10	NN-03	44	35,65
4476908	1591456218	16	PD-08	30	390,57
1359628	1593007894	1	FF-03	24	170,03
7311968	1593107517	11	PD-01	14	321,25
5496685	1592195158	9	SS-03	40	323,98
8933930	1591375383	17	PD-03	17	323,19
8260000	1591256340	18	FF-06	39	393,5
4321568	1591279297	6	BB-03	4	525,75
4012273	1592479820	16	PD-07	35	323,01
8028239	1593447767	17	BB-03	34	525,75
5657831	1591824355	15	PD-02	38	312,11
9380673	1591505216	17	BB-03	3	525,75
4112035	1592417597	10	PD-05	23	451,23
9046067	1592948137	1	NN-01	43	314,79
6377460	1593141646	3	BB-01	26	30,44
3698016	1593438925	9	BB-02	42	25,14
4843535	1591318787	8	PD-07	6	323,01
4223079	1591918389	2	SS-01	25	31,63
9208453	1592580869	16	SS-01	38	31,63
5524359	1592186051	10	SS-03	8	323,98
3147363	1592752577	12	SS-03	39	323,98
8814685	1592778981	3	FF-01	19	599,19
8390888	1591671451	4	NN-03	41	35,65
9819648	1593459064	3	FF-04	43	248,07
1896912	1593458318	15	PD-06	39	413,8
2659193	1591846728	3	PD-05	26	451,23
8381040	1591914694	9	PD-08	32	390,57
1558460	1591961234	7	BB-02	34	25,14
7524765	1592825132	7	PD-03	32	323,19
8872985	1592588674	5	FF-01	29	599,19
8605934	1592503146	7	FF-05	37	367,58
7782386	1591155966	14	PD-06	16	413,8
3689111	1592923409	6	NN-03	4	35,65
3870036	1591939121	4	PD-01	32	321,25
7171239	1592044715	19	PD-06	6	413,8
9740676	1591753803	14	SS-01	36	31,63
6540038	1593002720	18	FF-01	3	599,19
8439847	1591532735	13	SS-03	7	323,98
2829639	1591367275	12	FF-01	19	599,19
5708093	1592776113	10	SS-03	21	323,98
8581488	1592325068	9	FF-02	6	255,79
2356833	1593104847	2	BB-02	35	25,14
8376499	1592414290	3	PD-05	33	451,23
6318261	1592014988	20	PD-05	38	451,23
3359415	1593114150	15	NN-06	37	40,33
2071550	1592721801	20	SS-04	27	312,36
6087405	1592814772	7	BB-01	2	30,44
3278458	1592011809	14	NN-06	4	40,33
3582495	1591375107	17	FF-06	17	393,5
7998423	1591985705	6	FF-02	12	255,79
5169370	1591347985	11	PD-08	3	390,57
9331719	1592890964	9	FF-01	41	599,19
5698923	1593233792	4	NN-06	14	40,33
1575220	1591748809	16	FF-03	13	170,03
8527452	1593369279	12	PD-07	36	323,01
6562072	1593255384	8	SS-02	24	319,99
9840174	1591240476	14	FF-02	7	255,79
3228872	1592648383	10	BB-02	13	25,14
5597401	1592995457	15	SS-04	30	312,36
3164516	1592287942	20	SS-02	20	319,99
5135760	1592613955	2	NN-01	43	314,79
4878263	1591542375	8	NN-02	22	39,75
3953460	1592477619	8	SS-01	40	31,63
9519600	1592328317	8	NN-06	11	40,33
2951035	1591646007	14	NN-02	42	39,75
5912992	1591306447	18	NN-07	36	38,99
4282302	1591190928	10	FF-02	45	255,79
6089658	1592041996	8	NN-01	7	314,79
2468653	1592579693	6	NN-01	28	314,79
2842948	1592052151	14	FF-03	11	170,03
6386920	1592465770	2	NN-07	14	38,99
1459048	1592063404	20	SS-01	33	31,63
1581276	1593396961	10	SS-05	5	189,03
4810658	1592500348	12	FF-01	13	599,19
3468730	1592982424	1	SS-02	30	319,99
3654211	1592206273	13	SS-02	46	319,99
7702990	1592180871	18	PD-05	24	451,23
7183677	1593064079	7	PD-07	13	323,01
7054287	1593465919	7	PD-03	16	323,19
3666281	1591069661	6	FF-04	22	248,07
8088588	1593100895	2	FF-03	19	170,03
4399798	1591854596	10	FF-02	38	255,79
7574825	1592423095	10	FF-03	23	170,03
3468795	1592549160	15	NN-02	19	39,75
5738749	1592626587	16	NN-07	44	38,99
9105644	1592169394	20	NN-03	1	35,65
7451696	1593333371	15	BB-03	39	525,75
6135085	1591552681	9	PD-05	7	451,23
8911113	1592621287	18	FF-06	9	393,5
6926028	1593051830	18	SS-04	41	312,36
8006824	1592347586	8	NN-05	18	36,19
7909616	1593152894	13	PD-03	41	323,19
5983972	1591472477	20	SS-05	41	189,03
9741169	1591097966	20	SS-05	23	189,03
5699504	1593204730	14	FF-06	34	393,5
5641933	1592238064	10	SS-04	44	312,36
2972656	1591473601	3	PD-01	45	321,25
5067186	1593268426	3	FF-01	3	599,19
4058257	1592566404	2	SS-02	41	319,99
9308831	1593137580	18	NN-02	17	39,75
6354951	1592092983	17	FF-03	38	170,03
6667843	1592778275	12	FF-02	10	255,79
5974945	1593517465	19	SS-01	19	31,63
1951905	1591004456	15	SS-01	46	31,63
5155302	1591976578	15	PD-06	35	413,8
7915304	1592540030	7	NN-02	20	39,75
8376640	1592115692	9	SS-02	43	319,99
1925069	1591203627	12	FF-05	11	367,58
3107494	1591065952	1	NN-04	35	32,18
4404095	1591089046	12	NN-05	27	36,19
7089367	1592684573	12	PD-07	29	323,01
3914763	1592047942	10	NN-07	36	38,99
7186429	1591408089	11	PD-02	36	312,11
5798810	1591896414	5	BB-03	39	525,75
6087809	1592580810	6	PD-06	13	413,8
3871580	1592959849	16	FF-04	10	248,07
1018962	1591626342	2	PD-06	23	413,8
7787542	1591608541	17	FF-01	31	599,19
5854000	1591523442	10	NN-07	9	38,99
2808581	1591412870	6	SS-05	12	189,03
4257117	1593132052	14	NN-06	31	40,33
7513825	1593322459	19	PD-04	34	604,2
6559182	1591443435	15	SS-03	25	323,98
7983977	1591296564	8	NN-06	6	40,33
2163451	1592068659	2	FF-05	14	367,58
6317432	1592583712	3	NN-03	5	35,65
5932415	1592861568	12	PD-03	36	323,19
4667336	1592344451	14	SS-01	9	31,63
3825804	1592616596	16	PD-08	4	390,57
2814663	1591609321	17	PD-07	39	323,01
5905167	1591162725	2	PD-01	41	321,25
6961245	1591293827	13	SS-02	14	319,99
8556371	1593257595	12	BB-01	22	30,44
1541786	1592038746	10	FF-06	14	393,5
1634730	1591802491	20	PD-08	41	390,57
3508777	1591866148	6	PD-03	15	323,19
9332725	1592487511	6	FF-05	44	367,58
6625016	1591109605	9	PD-03	27	323,19
2132012	1591772586	7	NN-02	34	39,75
2303964	1592591519	1	PD-03	13	323,19
6015054	1592765544	10	PD-03	46	323,19
4424640	1591411072	11	PD-05	27	451,23
2439922	1591784204	10	SS-04	4	312,36
7816393	1592056920	9	NN-05	24	36,19
3713181	1591353894	9	NN-03	1	35,65
9351817	1591116223	15	PD-04	12	604,2
5552590	1593033670	12	NN-01	16	314,79
2764616	1592319563	4	FF-02	45	255,79
5530296	1591808658	14	BB-03	45	525,75
6222074	1591520779	1	BB-01	36	30,44
2472562	1591141361	8	BB-03	46	525,75
9040703	1592917243	2	PD-04	24	604,2
8991090	1591233448	7	PD-04	26	604,2
5701302	1591801377	5	NN-02	35	39,75
5383930	1591255724	4	NN-04	13	32,18
6104602	1592867037	20	PD-05	40	451,23
3906439	1592969597	4	PD-03	13	323,19
3394547	1590973780	6	PD-03	12	323,19
3832924	1591820085	8	PD-08	41	390,57
8432535	1592575990	7	PD-01	31	321,25
7711114	1591571654	10	PD-01	38	321,25
5123495	1591825150	6	PD-07	4	323,01
2913900	1591579802	15	PD-08	5	390,57
3068957	1592604535	17	FF-01	29	599,19
6044606	1591011479	9	BB-02	21	25,14
2162962	1592958043	10	NN-03	33	35,65
8206645	1593467423	12	PD-05	25	451,23
3756212	1591255641	17	PD-06	2	413,8
7831690	1591989818	16	NN-04	33	32,18
7099620	1591007615	19	FF-03	7	170,03
7473118	1592713738	11	SS-03	31	323,98
2136167	1591444431	10	PD-02	34	312,11
6552075	1592345404	2	NN-07	25	38,99
8028095	1592168413	2	PD-04	41	604,2
8558180	1593319961	9	BB-01	10	30,44
9347777	1592127916	5	PD-02	40	312,11
1052814	1591163401	13	NN-01	5	314,79
5498655	1591354303	5	SS-05	23	189,03
7687645	1592729646	17	PD-08	35	390,57
7518129	1593137007	8	FF-03	27	170,03
3960435	1592711496	9	PD-07	13	323,01
9700381	1592820273	2	NN-07	7	38,99
5754253	1592565781	18	SS-05	42	189,03
7432418	1591453776	20	BB-02	36	25,14
7553544	1593024313	2	NN-02	45	39,75
2680055	1592819106	1	PD-03	41	323,19
